department,gender,age,job_title,years_at_company,education_level,performance_score,monthly_salary,work_hours_per_week,projects_handled,overtime_hours,sick_days,work_type,training_hours,promotions,employee_satisfaction_score,resigned,motivation_score
IT,Male,26,Engineer,3,High School,2,7200.0,44,26,17,11,Onsite,75,0,2.13,False,2.29
IT,Male,52,Manager,7,Bachelor,4,8400.0,38,46,25,3,Remote,3,2,2.01,False,3.03
IT,Other,42,Analyst,1,High School,4,5600.0,59,6,26,8,Remote,85,2,1.3,False,3.68
IT,Female,52,Analyst,6,Master,4,5600.0,56,37,19,13,Remote,18,1,1.23,False,2.49
IT,Male,50,Developer,8,Bachelor,2,6000.0,45,21,12,3,Onsite,86,0,3.89,False,2.84
IT,Male,44,Specialist,1,High School,3,5850.0,45,35,8,6,Onsite,58,0,3.54,True,2.72
IT,Male,42,Technician,1,High School,4,4900.0,39,5,19,8,Hybrid,79,0,1.97,False,2.79
IT,Male,33,Analyst,6,Master,2,4800.0,31,23,3,13,Remote,3,0,1.46,True,1.4
IT,Female,27,Analyst,0,High School,5,6000.0,51,40,14,13,Remote,45,0,1.89,False,2.68
IT,Male,59,Specialist,2,Bachelor,2,5400.0,33,8,29,5,Hybrid,2,2,2.25,False,2.58
IT,Male,49,Developer,0,PhD,1,5500.0,51,22,4,0,Remote,29,0,4.48,False,2.16
IT,Female,50,Consultant,8,High School,5,8250.0,47,18,7,9,Remote,47,1,2.62,False,3.38
IT,Male,43,Technician,8,Bachelor,4,4900.0,60,14,10,10,Onsite,36,1,4.04,False,3.37
IT,Male,45,Consultant,8,Master,5,8250.0,38,25,6,13,Remote,54,1,4.28,False,3.87
IT,Female,27,Technician,0,Bachelor,4,4900.0,39,24,17,12,Onsite,15,0,2.87,False,2.37
IT,Female,44,Developer,9,High School,1,5500.0,39,43,11,3,Onsite,86,1,3.67,False,3.04
IT,Male,60,Specialist,9,High School,2,5400.0,45,8,4,8,Onsite,51,1,3.57,False,2.91
IT,Female,33,Specialist,5,Bachelor,2,5400.0,49,0,7,6,Hybrid,17,1,3.69,False,2.59
IT,Male,39,Analyst,1,High School,2,4800.0,34,49,1,13,Hybrid,27,0,3.01,False,2.03
IT,Female,58,Technician,5,Bachelor,5,5250.0,59,48,15,2,Remote,6,0,3.25,False,2.62
IT,Male,59,Analyst,4,Bachelor,5,6000.0,38,14,9,7,Onsite,40,2,4.44,True,4.26
IT,Female,41,Consultant,9,High School,2,6600.0,45,9,28,3,Onsite,43,1,4.01,False,2.94
IT,Female,34,Consultant,4,Bachelor,5,8250.0,48,6,17,7,Hybrid,73,1,1.72,False,3.42
IT,Male,25,Manager,5,Bachelor,5,9000.0,54,45,17,2,Hybrid,45,0,1.42,True,2.56
IT,Male,41,Technician,1,Bachelor,4,4900.0,33,16,5,11,Hybrid,26,0,3.95,False,2.75
IT,Male,45,Engineer,2,High School,1,6600.0,47,46,9,10,Remote,41,1,4.08,False,2.68
IT,Male,50,Engineer,7,High School,4,8400.0,60,33,16,1,Remote,59,1,4.82,False,3.8
IT,Female,38,Manager,9,Bachelor,3,7800.0,30,49,14,13,Onsite,23,0,3.61,False,2.38
IT,Male,40,Technician,1,High School,5,5250.0,42,19,27,5,Onsite,44,1,3.31,False,3.52
IT,Male,50,Developer,0,Bachelor,5,7500.0,59,30,16,4,Remote,9,0,4.64,False,3.0
IT,Male,56,Engineer,7,High School,3,7800.0,32,8,22,5,Remote,60,0,2.73,False,2.54
IT,Male,55,Specialist,6,Bachelor,1,4950.0,59,0,18,12,Hybrid,33,1,4.37,False,2.68
IT,Male,45,Consultant,2,High School,3,7150.0,58,3,24,12,Onsite,81,1,4.85,False,3.78
IT,Male,33,Engineer,9,Bachelor,2,7200.0,55,16,0,11,Remote,3,1,1.73,False,1.96
IT,Female,26,Manager,0,PhD,1,6600.0,51,23,21,3,Onsite,12,0,2.13,False,1.4
IT,Female,41,Consultant,8,Bachelor,4,7700.0,35,1,19,10,Onsite,38,0,2.26,False,2.45
IT,Male,24,Consultant,0,Bachelor,4,7700.0,44,2,10,4,Remote,98,1,4.31,False,4.07
IT,Female,56,Analyst,8,High School,2,4800.0,48,12,1,13,Hybrid,83,0,1.55,False,2.23
IT,Female,59,Consultant,0,Bachelor,2,6600.0,30,40,24,6,Hybrid,76,0,4.98,False,3.01
IT,Male,22,Technician,4,Bachelor,2,4200.0,36,17,4,8,Hybrid,56,0,3.78,False,2.51
IT,Male,49,Manager,7,Master,1,6600.0,43,7,3,0,Onsite,19,1,3.86,False,2.41
IT,Male,40,Manager,9,Bachelor,1,6600.0,38,11,1,11,Remote,68,0,2.16,False,1.98
IT,Male,35,Consultant,1,Bachelor,2,6600.0,31,38,6,3,Onsite,12,1,2.04,False,2.13
IT,Male,37,Consultant,8,Bachelor,5,8250.0,30,49,0,1,Onsite,61,2,2.15,False,3.9
IT,Male,46,Developer,8,Bachelor,3,6500.0,51,34,0,2,Onsite,34,1,4.21,False,3.15
IT,Female,50,Technician,8,Bachelor,4,4900.0,47,34,9,10,Onsite,47,2,4.3,False,4.05
IT,Female,26,Engineer,3,Bachelor,5,9000.0,36,46,5,0,Remote,92,1,2.05,False,3.69
IT,Male,24,Technician,3,Bachelor,2,4200.0,32,2,4,0,Onsite,46,0,4.37,False,2.56
IT,Female,49,Consultant,0,Bachelor,2,6600.0,46,40,4,13,Onsite,76,2,4.18,False,3.81
IT,Female,24,Technician,4,Master,4,4900.0,47,42,7,14,Hybrid,69,1,4.91,False,3.92
IT,Female,35,Engineer,4,Bachelor,1,6600.0,60,4,18,3,Hybrid,40,0,1.48,False,1.52
IT,Male,33,Engineer,7,Bachelor,1,6600.0,53,9,26,8,Remote,53,0,2.22,False,1.84
IT,Male,57,Consultant,0,High School,4,7700.0,40,8,4,8,Onsite,68,2,1.53,False,3.57
IT,Female,35,Consultant,6,Bachelor,1,6050.0,49,23,29,12,Remote,97,2,3.54,False,3.61
IT,Female,30,Engineer,9,High School,5,9000.0,32,38,19,12,Onsite,93,2,4.42,False,4.79
IT,Female,51,Specialist,0,High School,1,4950.0,40,12,16,1,Hybrid,19,1,1.78,False,1.89
IT,Male,25,Manager,1,Bachelor,2,7200.0,35,9,22,14,Remote,12,1,4.3,False,2.7
IT,Male,49,Developer,5,High School,2,6000.0,37,18,7,13,Remote,99,2,1.78,False,3.44
IT,Male,55,Engineer,5,Bachelor,5,9000.0,42,13,9,11,Remote,35,0,2.62,False,2.76
IT,Female,32,Analyst,6,Bachelor,1,4400.0,40,18,8,14,Onsite,29,2,1.25,False,2.36
IT,Female,48,Specialist,0,Bachelor,3,5850.0,51,22,1,5,Onsite,0,0,4.59,False,2.4
IT,Female,22,Technician,0,Master,3,4550.0,52,8,12,6,Hybrid,28,0,2.04,False,2.04
IT,Male,26,Consultant,7,Bachelor,1,6050.0,54,31,5,7,Remote,86,0,2.3,False,2.19
IT,Other,29,Technician,0,High School,3,4550.0,50,11,1,6,Remote,79,2,2.83,False,3.76
IT,Female,30,Consultant,8,Bachelor,3,7150.0,48,18,6,0,Hybrid,61,2,3.59,False,3.76
IT,Female,34,Consultant,5,Master,1,6050.0,60,31,27,2,Remote,30,0,1.98,False,1.55
IT,Female,45,Analyst,3,Bachelor,1,4400.0,43,5,21,9,Hybrid,20,0,3.74,False,1.89
IT,Male,22,Specialist,4,Master,3,5850.0,31,28,16,13,Hybrid,85,1,1.83,False,3.07
IT,Male,36,Consultant,0,High School,5,8250.0,43,2,14,6,Remote,95,2,2.82,False,4.41
IT,Male,49,Specialist,7,Bachelor,1,4950.0,44,20,25,4,Hybrid,45,2,1.32,False,2.53
IT,Other,55,Engineer,3,Bachelor,1,6600.0,38,1,18,10,Onsite,30,0,2.14,False,1.59
IT,Female,49,Engineer,3,Master,1,6600.0,37,43,14,10,Onsite,56,1,3.61,False,2.72
IT,Female,39,Consultant,4,Bachelor,4,7700.0,54,37,3,14,Onsite,87,0,3.91,False,3.36
IT,Female,31,Manager,2,High School,2,7200.0,32,17,7,4,Remote,59,0,3.03,False,2.35
IT,Female,34,Technician,2,High School,2,4200.0,38,45,29,9,Remote,55,2,4.73,False,3.74
IT,Female,30,Technician,2,Bachelor,1,3850.0,51,40,18,9,Remote,12,0,4.07,False,1.89
IT,Female,23,Specialist,8,Master,4,6300.0,41,47,7,10,Onsite,28,1,1.94,False,2.77
IT,Female,23,Specialist,0,High School,4,6300.0,59,36,21,3,Hybrid,74,2,2.9,False,3.97
IT,Male,58,Consultant,9,Bachelor,1,6050.0,50,41,4,7,Onsite,68,0,3.21,False,2.24
IT,Female,56,Engineer,2,Bachelor,3,7800.0,57,15,24,5,Remote,95,1,1.16,False,3.0
IT,Female,40,Analyst,0,High School,4,5600.0,50,2,12,2,Onsite,11,0,3.99,True,2.61
IT,Male,23,Consultant,2,Bachelor,4,7700.0,38,22,23,3,Hybrid,63,2,2.13,False,3.67
IT,Female,39,Consultant,0,High School,3,7150.0,43,6,22,3,Remote,73,0,2.56,False,2.63
IT,Female,32,Engineer,8,Master,4,8400.0,40,11,0,14,Hybrid,45,2,1.36,False,3.29
IT,Female,34,Analyst,9,High School,5,6000.0,47,14,8,7,Hybrid,92,1,1.4,True,3.53
IT,Female,23,Developer,3,Master,1,5500.0,34,9,18,3,Remote,42,1,4.16,False,2.71
IT,Male,45,Manager,4,High School,4,8400.0,48,19,22,6,Hybrid,10,2,1.43,False,2.96
IT,Female,44,Manager,0,Bachelor,3,7800.0,39,43,26,1,Onsite,89,0,4.85,False,3.36
IT,Female,35,Technician,5,High School,2,4200.0,55,24,6,12,Remote,77,2,2.13,False,3.31
IT,Male,24,Consultant,2,Bachelor,2,6600.0,45,19,1,4,Hybrid,71,2,2.59,False,3.36
IT,Male,58,Specialist,9,High School,1,4950.0,38,3,8,7,Hybrid,1,0,1.57,False,1.15
IT,Male,50,Engineer,5,High School,3,7800.0,30,16,14,3,Hybrid,79,0,2.53,False,2.68
IT,Male,55,Developer,1,Bachelor,1,5500.0,53,0,19,7,Onsite,4,0,3.26,False,1.61
IT,Male,38,Developer,8,Master,5,7500.0,39,22,0,11,Remote,75,0,2.41,False,3.11
IT,Male,34,Engineer,2,Master,5,9000.0,37,8,27,4,Remote,25,2,1.27,False,3.32
IT,Male,29,Developer,5,Bachelor,1,5500.0,52,21,1,0,Hybrid,90,0,1.37,False,2.0
IT,Male,33,Analyst,9,Bachelor,5,6000.0,59,19,27,13,Hybrid,57,2,4.41,False,4.43
IT,Male,43,Specialist,1,Bachelor,1,4950.0,34,35,6,6,Onsite,96,0,1.66,False,2.13
IT,Male,30,Specialist,0,Master,4,6300.0,42,27,20,3,Hybrid,76,1,4.29,False,3.84
IT,Female,55,Developer,9,High School,3,6500.0,52,13,14,8,Remote,3,2,3.64,False,3.19
IT,Male,57,Consultant,9,High School,4,7700.0,49,45,5,6,Hybrid,33,2,3.45,False,3.7
IT,Male,44,Developer,4,Bachelor,1,5500.0,39,15,8,6,Onsite,89,2,4.31,False,3.73
IT,Male,48,Developer,0,High School,1,5500.0,36,46,13,10,Hybrid,20,2,4.99,False,3.2
IT,Female,30,Analyst,7,High School,2,4800.0,58,11,3,3,Remote,15,2,2.97,False,2.89
IT,Female,40,Analyst,9,Master,3,5200.0,31,43,11,7,Onsite,92,0,4.07,False,3.2
IT,Male,35,Analyst,2,Bachelor,4,5600.0,55,6,9,4,Onsite,21,2,1.74,False,3.15
IT,Female,49,Engineer,9,High School,3,7800.0,60,25,11,9,Onsite,95,0,4.74,False,3.39
IT,Other,43,Manager,4,High School,5,9000.0,50,25,3,4,Hybrid,22,1,2.87,False,3.19
IT,Female,39,Consultant,3,High School,2,6600.0,37,49,5,3,Remote,28,1,4.73,False,2.97
IT,Male,48,Manager,7,Master,1,6600.0,39,23,6,6,Remote,28,2,2.45,False,2.65
IT,Female,49,Consultant,8,High School,3,7150.0,51,38,26,14,Onsite,14,2,3.4,False,3.24
IT,Male,59,Engineer,9,High School,2,7200.0,47,2,11,7,Hybrid,29,0,2.0,False,1.79
IT,Male,50,Developer,1,Bachelor,5,7500.0,34,37,18,12,Remote,12,2,2.71,False,3.55
IT,Male,31,Technician,7,Bachelor,1,3850.0,50,4,16,5,Hybrid,79,2,4.46,False,3.66
IT,Other,60,Engineer,9,High School,5,9000.0,46,38,0,14,Remote,62,2,2.32,False,3.96
IT,Male,35,Manager,8,High School,3,7800.0,32,24,8,5,Onsite,79,2,2.97,False,3.79
IT,Male,22,Consultant,0,Bachelor,5,8250.0,32,9,15,5,Hybrid,97,2,4.1,True,4.75
IT,Male,29,Specialist,7,Master,1,4950.0,34,16,9,2,Remote,10,1,3.94,False,2.34
IT,Male,28,Technician,7,High School,2,4200.0,52,39,18,14,Hybrid,56,0,4.27,False,2.63
IT,Male,44,Technician,0,PhD,3,4550.0,40,0,2,5,Remote,30,1,3.29,False,2.88
IT,Female,54,Manager,3,Bachelor,1,6600.0,59,28,1,5,Hybrid,64,1,3.81,False,2.85
IT,Female,43,Developer,3,Bachelor,2,6000.0,32,7,3,6,Remote,37,1,2.22,False,2.43
IT,Male,42,Developer,5,Bachelor,1,5500.0,36,44,18,2,Hybrid,59,2,3.14,False,3.13
IT,Male,53,Specialist,2,Bachelor,3,5850.0,35,44,27,5,Remote,75,2,2.51,False,3.64
IT,Female,37,Consultant,3,PhD,2,6600.0,54,16,17,4,Hybrid,55,0,1.33,True,1.89
IT,Female,26,Manager,5,High School,3,7800.0,31,48,6,5,Hybrid,7,1,1.79,False,2.27
IT,Female,28,Specialist,1,Bachelor,3,5850.0,37,34,4,3,Hybrid,76,0,2.97,False,2.76
IT,Male,59,Technician,2,PhD,2,4200.0,44,45,27,8,Onsite,79,1,1.75,False,2.74
IT,Male,55,Specialist,5,Bachelor,4,6300.0,60,48,21,6,Hybrid,32,2,1.94,True,3.31
IT,Female,51,Manager,3,High School,5,9000.0,59,42,21,14,Hybrid,35,2,2.07,False,3.62
IT,Male,25,Manager,3,Bachelor,2,7200.0,37,22,15,10,Onsite,68,1,1.89,False,2.66
IT,Male,51,Consultant,5,Bachelor,1,6050.0,32,27,23,4,Onsite,22,2,3.8,False,2.92
IT,Female,41,Developer,5,Bachelor,3,6500.0,60,36,8,8,Onsite,16,1,4.49,True,3.03
IT,Male,58,Manager,3,High School,2,7200.0,32,31,20,0,Remote,72,2,3.99,True,3.72
IT,Male,41,Engineer,7,Bachelor,2,7200.0,57,23,2,5,Onsite,75,1,3.6,False,3.16
IT,Female,29,Manager,3,Bachelor,4,8400.0,59,43,1,7,Onsite,65,1,2.57,False,3.3
IT,Male,47,Developer,7,PhD,2,6000.0,42,12,9,2,Onsite,8,1,1.16,True,1.87
IT,Male,41,Consultant,7,Bachelor,2,6600.0,33,36,24,10,Onsite,44,1,1.79,False,2.39
IT,Male,38,Engineer,0,Master,4,8400.0,33,18,29,14,Remote,2,2,1.6,False,2.92
IT,Female,34,Engineer,6,Master,3,7800.0,35,21,15,3,Hybrid,5,2,2.94,False,3.04
IT,Female,34,Consultant,2,High School,2,6600.0,54,15,25,5,Onsite,8,0,2.61,False,1.73
IT,Female,33,Specialist,8,High School,4,6300.0,58,17,16,0,Remote,13,0,2.91,False,2.36
IT,Male,46,Engineer,5,Bachelor,5,9000.0,39,0,22,0,Onsite,66,0,3.51,False,3.29
IT,Male,26,Developer,8,Bachelor,3,6500.0,59,8,6,3,Remote,18,2,3.28,False,3.25
IT,Female,55,Engineer,0,Master,2,7200.0,39,25,16,8,Onsite,77,1,2.16,False,2.82
IT,Male,26,Manager,9,Master,5,9000.0,36,6,13,1,Hybrid,22,1,1.93,False,2.95
IT,Female,23,Analyst,2,PhD,5,6000.0,39,25,12,7,Hybrid,70,1,2.23,False,3.51
IT,Male,22,Technician,9,Bachelor,2,4200.0,35,43,13,7,Remote,90,0,1.69,False,2.33
IT,Male,57,Analyst,1,High School,2,4800.0,37,24,0,9,Hybrid,79,0,2.06,False,2.31
IT,Male,28,Engineer,4,Bachelor,2,7200.0,56,16,28,5,Remote,85,2,1.09,True,3.13
IT,Female,30,Specialist,1,High School,3,5850.0,30,8,2,9,Hybrid,41,1,3.61,False,3.07
IT,Female,58,Developer,6,High School,1,5500.0,41,0,5,6,Onsite,61,0,1.48,False,1.74
IT,Female,38,Analyst,5,Master,3,5200.0,54,29,8,0,Onsite,75,2,1.03,False,3.27
IT,Male,24,Manager,6,Bachelor,1,6600.0,54,42,25,8,Onsite,71,1,4.92,True,3.2
IT,Female,27,Technician,4,High School,2,4200.0,39,40,2,12,Hybrid,18,1,4.45,True,2.79
IT,Female,49,Consultant,0,Master,3,7150.0,53,44,19,11,Onsite,92,0,4.4,False,3.28
IT,Female,54,Engineer,9,High School,3,7800.0,43,17,24,5,Hybrid,8,2,3.45,False,3.19
IT,Male,28,Specialist,8,High School,4,6300.0,52,23,12,1,Remote,45,2,1.04,False,3.21
IT,Female,46,Consultant,6,Bachelor,3,7150.0,30,1,19,3,Remote,15,2,3.43,True,3.26
IT,Female,38,Engineer,0,Bachelor,4,8400.0,41,1,16,2,Hybrid,86,2,3.12,False,4.15
IT,Male,38,Manager,9,High School,2,7200.0,52,29,1,1,Hybrid,28,0,4.88,False,2.5
IT,Female,58,Specialist,9,Bachelor,5,6750.0,36,22,18,9,Remote,45,1,4.48,False,3.82
IT,Male,44,Specialist,6,Bachelor,4,6300.0,34,25,6,5,Onsite,28,2,2.19,False,3.33
IT,Male,33,Consultant,2,Master,4,7700.0,36,29,25,6,Hybrid,24,1,4.2,False,3.29
IT,Male,33,Analyst,3,Bachelor,5,6000.0,52,0,9,14,Onsite,38,1,2.89,False,3.36
IT,Female,50,Manager,7,Bachelor,1,6600.0,35,0,3,4,Hybrid,79,0,4.72,False,2.73
IT,Female,59,Consultant,0,Bachelor,1,6050.0,41,37,16,11,Hybrid,43,1,4.75,False,2.87
IT,Male,40,Manager,5,Bachelor,5,9000.0,35,26,29,10,Hybrid,60,0,4.15,False,3.39
IT,Female,43,Analyst,8,High School,5,6000.0,37,10,5,2,Remote,78,1,3.11,False,3.82
IT,Female,60,Engineer,7,High School,2,7200.0,45,25,6,10,Hybrid,42,0,1.26,False,1.74
IT,Female,54,Analyst,3,Bachelor,5,6000.0,58,11,7,6,Hybrid,18,0,3.23,False,2.74
IT,Female,36,Engineer,8,Bachelor,5,9000.0,37,18,27,14,Remote,20,1,1.96,False,2.94
IT,Female,29,Developer,6,Bachelor,5,7500.0,58,33,23,4,Hybrid,30,0,4.35,False,3.14
IT,Male,30,Consultant,0,Bachelor,5,8250.0,33,48,4,2,Remote,85,2,4.41,False,4.71
IT,Male,36,Engineer,1,Bachelor,4,8400.0,59,23,28,4,Onsite,72,2,4.09,False,4.25
IT,Female,35,Specialist,1,Bachelor,5,6750.0,38,43,29,5,Onsite,47,1,2.25,False,3.29
IT,Female,60,Developer,8,High School,1,5500.0,35,32,28,9,Onsite,58,1,2.81,False,2.54
IT,Female,38,Engineer,4,High School,3,7800.0,38,47,26,8,Remote,81,2,3.0,False,3.82
IT,Male,30,Technician,1,High School,5,5250.0,44,28,24,10,Hybrid,18,0,2.85,True,2.64
IT,Male,47,Engineer,8,Bachelor,4,8400.0,47,1,13,1,Onsite,87,0,4.73,True,3.56
IT,Male,50,Technician,0,Master,4,4900.0,30,28,26,11,Remote,99,0,2.06,True,3.02
IT,Female,41,Engineer,2,Bachelor,1,6600.0,53,6,1,2,Remote,39,2,2.54,False,2.78
IT,Female,27,Developer,2,Bachelor,5,7500.0,59,12,16,5,Onsite,39,1,1.58,False,3.04
IT,Female,58,Specialist,7,Bachelor,3,5850.0,36,14,28,7,Hybrid,23,1,1.3,False,2.31
IT,Male,22,Specialist,6,Bachelor,4,6300.0,52,46,14,2,Remote,15,1,4.62,False,3.31
IT,Female,37,Technician,2,Bachelor,3,4550.0,51,4,3,2,Hybrid,88,1,3.05,False,3.4
IT,Male,22,Specialist,9,High School,5,6750.0,30,19,10,1,Onsite,93,2,1.55,False,4.08
IT,Female,36,Analyst,1,Bachelor,3,5200.0,37,5,0,14,Hybrid,47,0,4.91,False,2.95
IT,Female,27,Analyst,5,Master,3,5200.0,33,17,18,7,Remote,55,1,1.87,False,2.77
IT,Male,56,Manager,6,High School,2,7200.0,37,5,10,7,Onsite,69,0,3.99,True,2.69
IT,Female,22,Manager,6,Bachelor,3,7800.0,47,2,17,12,Hybrid,8,0,2.07,True,1.85
IT,Male,28,Developer,5,Bachelor,5,7500.0,50,11,12,5,Onsite,32,1,4.89,False,3.8
IT,Male,58,Specialist,8,Bachelor,3,5850.0,50,40,12,14,Remote,29,1,2.15,False,2.58
IT,Female,53,Specialist,7,Bachelor,5,6750.0,51,34,11,11,Remote,86,1,4.04,False,4.13
IT,Male,49,Analyst,3,PhD,3,5200.0,31,10,8,5,Hybrid,88,2,1.32,False,3.47
IT,Female,49,Developer,1,High School,1,5500.0,47,41,24,4,Hybrid,47,0,4.78,False,2.42
IT,Male,47,Consultant,1,Master,3,7150.0,41,3,0,7,Hybrid,23,2,4.64,False,3.64
IT,Female,60,Engineer,5,High School,2,7200.0,60,47,8,13,Remote,93,1,2.98,False,3.18
IT,Female,40,Specialist,4,Bachelor,4,6300.0,37,48,6,10,Hybrid,22,0,3.26,False,2.54
IT,Female,55,Analyst,3,Master,5,6000.0,33,45,7,12,Hybrid,21,1,4.75,False,3.65
IT,Male,53,Manager,8,High School,3,7800.0,37,40,16,12,Hybrid,25,0,2.84,False,2.21
IT,Female,33,Manager,9,Master,4,8400.0,58,42,18,7,Hybrid,28,2,1.93,False,3.27
IT,Other,56,Consultant,6,Bachelor,2,6600.0,58,16,13,0,Remote,90,1,3.43,False,3.27
IT,Female,53,Technician,2,Bachelor,4,4900.0,39,3,10,13,Onsite,97,2,4.72,False,4.66
IT,Female,59,Developer,2,Master,5,7500.0,54,13,20,3,Remote,77,1,3.49,False,3.9
IT,Male,39,Technician,4,Bachelor,5,5250.0,53,34,20,3,Onsite,4,2,2.29,False,3.36
IT,Male,36,Technician,1,Master,3,4550.0,37,27,9,5,Hybrid,51,0,2.32,False,2.35
IT,Male,25,Specialist,7,Bachelor,1,4950.0,57,29,26,0,Remote,1,2,4.76,False,2.95
IT,Female,36,Specialist,0,High School,5,6750.0,41,36,26,12,Remote,94,2,2.8,False,4.4
IT,Female,55,Analyst,0,Bachelor,5,6000.0,39,8,18,10,Onsite,14,2,4.42,True,4.0
IT,Male,59,Analyst,5,High School,1,4400.0,52,3,14,5,Hybrid,8,1,2.2,False,1.88
IT,Other,28,Consultant,4,High School,2,6600.0,40,18,10,9,Hybrid,76,0,1.22,False,2.07
IT,Male,32,Developer,5,Bachelor,3,6500.0,48,25,4,4,Remote,2,1,4.78,False,2.97
IT,Male,36,Technician,2,Master,4,4900.0,50,30,17,0,Hybrid,80,2,2.7,False,3.98
IT,Male,58,Manager,8,Master,2,7200.0,42,44,16,8,Onsite,96,0,3.48,False,2.84
IT,Male,60,Technician,9,High School,5,5250.0,59,17,20,0,Onsite,10,1,4.03,False,3.36
IT,Female,47,Technician,7,High School,3,4550.0,30,10,2,4,Remote,54,2,1.37,False,3.14
IT,Female,25,Analyst,2,Bachelor,1,4400.0,52,27,23,11,Onsite,59,2,1.43,False,2.7
IT,Male,42,Analyst,1,High School,3,5200.0,44,2,20,7,Hybrid,17,0,4.7,False,2.6
IT,Female,34,Analyst,3,PhD,1,4400.0,56,44,11,7,Onsite,26,2,2.89,False,2.74
IT,Female,25,Developer,8,Bachelor,1,5500.0,37,8,22,6,Remote,13,2,3.8,True,2.83
IT,Female,44,Manager,3,Master,1,6600.0,58,11,8,14,Onsite,59,0,3.83,False,2.3
IT,Female,58,Consultant,7,Bachelor,1,6050.0,60,13,16,3,Onsite,55,2,2.72,False,2.99
IT,Female,54,Engineer,2,Master,2,7200.0,36,36,7,7,Hybrid,14,0,2.67,False,1.81
IT,Male,50,Engineer,7,High School,1,6600.0,54,14,10,3,Remote,57,0,1.69,False,1.75
IT,Female,34,Analyst,4,Bachelor,3,5200.0,51,7,11,12,Hybrid,31,2,3.73,False,3.5
IT,Male,51,Technician,0,PhD,5,5250.0,55,44,3,12,Remote,59,1,3.77,False,3.79
IT,Female,42,Manager,9,Bachelor,1,6600.0,59,31,13,5,Remote,10,1,3.1,False,2.13
IT,Male,34,Developer,7,Bachelor,1,5500.0,60,33,20,12,Remote,79,2,2.76,False,3.24
IT,Female,25,Manager,1,Master,3,7800.0,36,46,28,12,Onsite,45,1,4.11,False,3.23
IT,Female,36,Technician,3,Bachelor,2,4200.0,47,21,8,12,Remote,4,2,4.88,False,3.26
IT,Male,49,Consultant,5,High School,2,6600.0,30,42,20,8,Remote,83,1,2.04,False,2.85
IT,Other,44,Consultant,4,Bachelor,5,8250.0,35,10,6,11,Hybrid,94,1,3.69,False,4.12
IT,Female,42,Technician,7,Bachelor,4,4900.0,46,28,24,3,Onsite,9,0,4.06,False,2.61
IT,Female,33,Consultant,1,Bachelor,1,6050.0,43,0,15,10,Onsite,89,2,2.61,False,3.3
IT,Other,38,Technician,4,High School,4,4900.0,47,19,14,10,Remote,7,2,4.43,False,3.68
IT,Male,26,Specialist,2,Bachelor,2,5400.0,43,33,12,13,Hybrid,89,1,4.2,False,3.45
IT,Female,56,Developer,4,High School,1,5500.0,35,32,2,13,Hybrid,61,1,4.94,False,3.1
IT,Female,43,Specialist,7,High School,2,5400.0,39,49,26,12,Hybrid,76,0,2.57,False,2.41
IT,Female,35,Engineer,2,Bachelor,4,8400.0,54,29,7,14,Remote,33,2,3.49,False,3.71
IT,Male,44,Engineer,2,High School,1,6600.0,47,24,10,9,Remote,37,1,3.17,False,2.42
IT,Male,39,Engineer,8,PhD,1,6600.0,39,19,14,7,Hybrid,26,2,1.39,False,2.36
IT,Male,58,Consultant,3,Bachelor,5,8250.0,57,17,29,3,Hybrid,2,1,4.54,False,3.41
IT,Female,45,Consultant,1,PhD,5,8250.0,57,40,2,13,Hybrid,76,2,4.61,False,4.67
IT,Female,57,Technician,3,Bachelor,5,5250.0,59,8,3,4,Onsite,40,2,2.12,False,3.68
IT,Male,41,Manager,4,High School,1,6600.0,33,34,22,8,Onsite,82,2,2.71,False,3.26
IT,Male,23,Technician,8,Bachelor,1,3850.0,32,49,14,10,Remote,73,2,4.35,False,3.57
IT,Male,24,Developer,0,PhD,1,5500.0,45,45,16,2,Remote,49,2,2.43,False,2.85
IT,Male,41,Technician,9,Bachelor,4,4900.0,49,5,14,14,Onsite,78,2,3.94,False,4.27
IT,Female,26,Specialist,0,Master,1,4950.0,48,39,11,11,Remote,49,1,2.75,False,2.43
IT,Female,46,Manager,8,Bachelor,3,7800.0,50,12,17,10,Hybrid,4,0,3.98,False,2.29
IT,Female,30,Specialist,4,Master,2,5400.0,33,29,3,13,Onsite,59,1,4.31,False,3.17
IT,Male,55,Specialist,5,Bachelor,3,5850.0,52,37,9,7,Remote,82,1,4.43,True,3.69
IT,Female,47,Manager,1,Master,2,7200.0,41,14,17,10,Remote,92,0,3.01,False,2.68
IT,Female,39,Engineer,5,High School,3,7800.0,48,38,11,4,Remote,80,0,2.85,False,2.77
IT,Male,37,Engineer,5,Bachelor,2,7200.0,53,12,7,2,Onsite,58,0,4.71,False,2.76
IT,Male,46,Consultant,3,Bachelor,3,7150.0,52,38,4,8,Onsite,26,2,2.31,True,3.09
IT,Other,25,Technician,6,Bachelor,3,4550.0,50,16,14,6,Onsite,99,2,1.57,False,3.64
IT,Female,57,Analyst,0,Bachelor,4,5600.0,33,21,27,7,Remote,3,1,3.38,False,2.88
IT,Female,37,Technician,7,Bachelor,5,5250.0,51,32,27,12,Remote,13,0,4.11,False,2.91
IT,Male,39,Developer,9,Bachelor,1,5500.0,53,38,28,5,Onsite,11,1,3.66,False,2.28
